gpu_type,model_size,batch_size,learning_rate,seq_length,run_id,training_time_hrs,energy_kwh,efficiency_tok_per_watt
GB200,405B,2048,5e-05,4096,2,136.2031,134.0717,109.8694
GB200,405B,2048,5e-05,4096,3,131.9571,128.9607,110.6629
GB200,405B,2048,0.0001,512,1,45.0381,47.591,289.4861
GB200,405B,2048,0.0001,512,2,48.5485,49.0648,302.6758
GB200,405B,2048,0.0001,512,3,45.3467,46.4952,298.3388
GB200,405B,2048,0.0001,1024,1,67.839,66.1502,221.8223
GB200,405B,2048,0.0001,1024,2,63.9626,60.4665,228.8064
GB200,405B,2048,0.0001,1024,3,67.817,72.0183,203.6819
GB200,405B,2048,0.0001,2048,1,91.172,85.3597,163.3616
GB200,405B,2048,0.0001,2048,2,93.573,91.035,157.2113
GB200,405B,2048,0.0001,2048,3,87.7965,89.4468,150.1253
GB200,405B,2048,0.0001,4096,1,130.0569,128.1525,109.7573
GB200,405B,2048,0.0001,4096,2,124.2512,124.7203,107.7433
GB200,405B,2048,0.0001,4096,3,125.7932,121.6071,111.8729
GB200,405B,2048,0.0005,512,1,51.1721,51.6934,302.8096
GB200,405B,2048,0.0005,512,2,51.574,49.387,319.4405
GB200,405B,2048,0.0005,512,3,54.6108,50.1237,333.2781
GB200,405B,2048,0.0005,1024,1,71.9495,70.6108,220.4009
GB200,405B,2048,0.0005,1024,2,74.1372,75.3864,212.7159
GB200,405B,2048,0.0005,1024,3,77.738,76.0766,221.0239
GB200,405B,2048,0.0005,2048,1,107.1272,107.7565,152.054
GB200,405B,2048,0.0005,2048,2,95.1684,100.5945,144.6972
GB200,405B,2048,0.0005,2048,3,96.5878,97.8033,151.0464
GB200,405B,2048,0.0005,4096,1,150.0537,151.2945,107.2631
GB200,405B,2048,0.0005,4096,2,143.5442,147.1067,105.531
GB200,405B,2048,0.0005,4096,3,135.7009,135.4329,108.3641
GB200,405B,4096,1e-05,512,1,30.5992,29.9775,562.8109
GB200,405B,4096,1e-05,512,2,32.1619,33.2015,534.1104
GB200,405B,4096,1e-05,512,3,30.9465,31.6713,538.7573
GB200,405B,4096,1e-05,1024,1,44.64,43.4444,400.6103
GB200,405B,4096,1e-05,1024,2,43.9549,43.56,393.4158
GB200,405B,4096,1e-05,1024,3,42.9782,43.5306,384.933
GB200,405B,4096,1e-05,2048,1,63.7127,60.6723,289.5025
GB200,405B,4096,1e-05,2048,2,57.7737,58.5098,272.2194
GB200,405B,4096,1e-05,2048,3,60.4068,60.9541,273.212
GB200,405B,4096,1e-05,4096,1,92.5359,89.0076,202.668
GB200,405B,4096,1e-05,4096,2,82.773,86.9309,185.6165
GB200,405B,4096,1e-05,4096,3,90.624,89.4842,197.4236
GB200,405B,4096,5e-05,512,1,25.0048,24.6219,559.9498
GB200,405B,4096,5e-05,512,2,24.6682,25.322,537.1397
GB200,405B,4096,5e-05,512,3,25.2109,26.038,533.8613
GB200,405B,4096,5e-05,1024,1,36.3513,35.2134,402.4789
GB200,405B,4096,5e-05,1024,2,36.3036,33.4456,423.1974
GB200,405B,4096,5e-05,1024,3,36.8703,36.6822,391.8811
GB200,405B,4096,5e-05,2048,1,54.6226,51.5315,292.2243
GB200,405B,4096,5e-05,2048,2,55.5068,56.8733,269.0638
GB200,405B,4096,5e-05,2048,3,55.7433,55.6552,276.1243
GB200,405B,4096,5e-05,4096,1,77.9496,74.5091,203.942
GB200,405B,4096,5e-05,4096,2,76.8336,75.0561,199.5573
GB200,405B,4096,5e-05,4096,3,68.0629,65.7675,201.7442
GB200,405B,4096,0.0001,512,1,25.1965,24.5734,565.3559
GB200,405B,4096,0.0001,512,2,25.6632,24.271,583.0014
GB200,405B,4096,0.0001,512,3,22.5105,23.4373,529.5719
GB200,405B,4096,0.0001,1024,1,37.2332,36.0612,402.5531
GB200,405B,4096,0.0001,1024,2,35.618,36.7074,378.3104
GB200,405B,4096,0.0001,1024,3,36.3701,36.5318,388.1551
GB200,405B,4096,0.0001,2048,1,53.1377,51.9729,281.8665
GB200,405B,4096,0.0001,2048,2,50.4576,50.4306,275.8353
GB200,405B,4096,0.0001,2048,3,49.692,49.1109,278.9497
GB200,405B,4096,0.0001,4096,1,71.5064,71.5802,194.7396
GB200,405B,4096,0.0001,4096,2,67.5119,69.1359,190.3616
GB200,405B,4096,0.0001,4096,3,67.7686,67.3249,196.2253
GB200,405B,4096,0.0005,512,1,28.4433,28.7489,545.5147
GB200,405B,4096,0.0005,512,2,25.8107,26.5005,537.0221
GB200,405B,4096,0.0005,512,3,27.8923,28.9132,531.908
GB200,405B,4096,0.0005,1024,1,39.8516,39.7932,390.4533
GB200,405B,4096,0.0005,1024,2,44.7345,44.3623,393.1522
GB200,405B,4096,0.0005,1024,3,43.3567,43.4075,389.425
GB200,405B,4096,0.0005,2048,1,58.9384,59.0621,275.1102
GB200,405B,4096,0.0005,2048,2,60.1868,58.949,281.4764
GB200,405B,4096,0.0005,2048,3,54.8982,53.8465,281.0722
GB200,405B,4096,0.0005,4096,1,82.0625,81.5189,196.2406
GB200,405B,4096,0.0005,4096,2,84.5553,87.8649,187.5976
GB200,405B,4096,0.0005,4096,3,77.6713,75.9611,199.3295
GB200,405B,8192,1e-05,512,1,16.214,17.2016,936.7931
GB200,405B,8192,1e-05,512,2,17.7346,17.9898,979.7517
GB200,405B,8192,1e-05,512,3,16.2979,16.2973,993.8892
GB200,405B,8192,1e-05,1024,1,25.3332,25.1411,708.1307
GB200,405B,8192,1e-05,1024,2,26.0329,27.8384,657.1823
GB200,405B,8192,1e-05,1024,3,23.5343,22.8127,724.9913
GB200,405B,8192,1e-05,2048,1,33.4036,35.0132,474.083
GB200,405B,8192,1e-05,2048,2,36.7578,36.6083,498.9558
GB200,405B,8192,1e-05,2048,3,35.0008,34.1434,509.4057
GB200,405B,8192,1e-05,4096,1,51.607,51.0189,355.4314
GB200,405B,8192,1e-05,4096,2,48.7658,49.6564,345.0782
GB200,405B,8192,1e-05,4096,3,48.9439,48.5989,353.875
GB200,405B,8192,5e-05,512,1,14.5595,14.9069,970.693
GB200,405B,8192,5e-05,512,2,15.7498,16.0264,976.699
GB200,405B,8192,5e-05,512,3,15.1363,15.0455,999.849
GB200,405B,8192,5e-05,1024,1,19.8511,20.2405,689.2386
GB200,405B,8192,5e-05,1024,2,20.7556,19.8697,734.0913
GB200,405B,8192,5e-05,1024,3,20.2418,20.1914,704.5132
GB200,405B,8192,5e-05,2048,1,28.3608,29.6215,475.7779
GB200,405B,8192,5e-05,2048,2,29.8019,31.0296,477.2661
GB200,405B,8192,5e-05,2048,3,29.4869,29.5589,495.7168
GB200,405B,8192,5e-05,4096,1,39.2313,39.2453,351.2549
GB200,405B,8192,5e-05,4096,2,41.1856,39.4964,366.4082
GB200,405B,8192,5e-05,4096,3,40.0484,39.66,354.8218
GB200,405B,8192,0.0001,512,1,14.2637,14.4611,980.2867
GB200,405B,8192,0.0001,512,2,13.5686,13.7594,980.0686
GB200,405B,8192,0.0001,512,3,13.8475,12.6554,1087.4734
GB200,405B,8192,0.0001,1024,1,19.2843,19.9086,680.7263
GB200,405B,8192,0.0001,1024,2,18.1014,18.1626,700.3933
GB200,405B,8192,0.0001,1024,3,21.3298,20.8431,719.1715
GB200,405B,8192,0.0001,2048,1,27.9525,26.859,517.1587
GB200,405B,8192,0.0001,2048,2,30.2236,30.148,498.1726
GB200,405B,8192,0.0001,2048,3,28.0147,29.1529,477.5258
GB200,405B,8192,0.0001,4096,1,40.8339,39.7613,360.8599
GB200,405B,8192,0.0001,4096,2,38.2474,38.8153,346.2396
GB200,405B,8192,0.0001,4096,3,38.2932,35.8609,375.2131
GB200,405B,8192,0.0005,512,1,15.9737,15.2644,1040.0387
GB200,405B,8192,0.0005,512,2,17.3107,17.4025,988.6111
GB200,405B,8192,0.0005,512,3,15.2915,14.971,1015.1304
GB200,405B,8192,0.0005,1024,1,20.5108,19.8343,726.7315
GB200,405B,8192,0.0005,1024,2,23.8016,25.3952,658.6614
GB200,405B,8192,0.0005,1024,3,23.4733,23.4084,704.707
GB200,405B,8192,0.0005,2048,1,31.3409,30.4416,511.6077
GB200,405B,8192,0.0005,2048,2,35.3318,35.1317,499.757
GB200,405B,8192,0.0005,2048,3,35.4212,36.902,476.9865
GB200,405B,8192,0.0005,4096,1,41.3582,40.5319,358.5438
GB200,405B,8192,0.0005,4096,2,43.7857,43.6809,352.2243
GB200,405B,8192,0.0005,4096,3,45.1646,49.2243,322.4009
